GAS DAY STARTED ON,GAS IN STORAGE(TWh),% FULL,TREND,INJECTION(GWh/d),WITHDRAWAL(GWh/d),WORKING GAS VOLUME(TWh),INJECTION CAPACITY(GWh/d),WITHDRAWAL CAPACITY(GWh/d),STATUS
2019-05-03,4.1044,"45,60","0,43",39.05,0,9.0013,88.14,169.5,Confirmed
2019-05-02,4.0653,"45,16","0,44",39.32,0,9.0013,88.14,169.5,Confirmed
2019-05-01,4.026,"44,73","0,63",57.11,0,9.0013,88.14,169.5,Confirmed
2019-04-30,3.9689,"44,09","0,33",29.58,0,9.0013,88.14,169.5,Confirmed
2019-04-29,3.9393,"43,76","-0,09",0,8.42,9.0013,88.14,169.5,Confirmed
2019-04-28,3.9477,"43,86","-0,25",0,22.32,9.0013,88.14,169.5,Confirmed
2019-04-27,3.97,"44,11","0,43",38.5,0,9.0013,88.14,169.5,Confirmed
2019-04-26,3.9315,"43,68","0,34",30.59,0,9.0013,88.14,169.5,Confirmed
2019-04-25,3.9009,"43,34","0,47",42.47,0,9.0013,88.14,169.5,Confirmed
2019-04-24,3.8585,"42,87","0,56",50.1,0,9.0013,88.14,169.5,Confirmed
2019-04-23,3.8084,"42,31","0,55",49.26,0,9.0013,88.14,169.5,Confirmed
2019-04-22,3.7591,"41,76","0,74",66.38,0,9.0013,88.14,169.5,Confirmed
2019-04-21,3.6927,"41,02","0,74",66.38,0,9.0013,88.14,169.5,Confirmed
2019-04-20,3.6264,"40,29","0,74",66.38,0,9.0013,88.14,169.5,Confirmed
2019-04-19,3.56,"39,55","0,63",56.47,0,9.0013,88.14,169.5,Confirmed
2019-04-18,3.5035,"38,92","0,53",48.01,0,9.0013,88.14,169.5,Confirmed
2019-04-17,3.4555,"38,39","0,54",48.76,0,9.0013,88.14,169.5,Confirmed
2019-04-16,3.4067,"37,85","0,47",42.55,0,9.0013,88.14,169.5,Confirmed
2019-04-15,3.3642,"37,37","0,28",25.56,0,9.0013,88.14,169.5,Confirmed
2019-04-14,3.3386,"37,09","0,17",15.08,0,9.0013,88.14,169.5,Confirmed
2019-04-13,3.3235,"36,92","0,00",0.42,0,9.0013,88.14,169.5,Confirmed
2019-04-12,3.3231,"36,92","-0,10",0,8.57,9.0013,88.14,169.5,Confirmed
2019-04-11,3.3317,"37,01","-0,21",0,18.73,9.0013,88.14,169.5,Confirmed
2019-04-10,3.3504,"37,22","0,35",31.66,0,9.0013,88.14,169.5,Confirmed
2019-04-09,3.3188,"36,87","0,31",28.28,0,9.0013,88.14,169.5,Confirmed
2019-04-08,3.2905,"36,56","0,28",25.22,0,9.0013,88.14,169.5,Confirmed
2019-04-07,3.2652,"36,28","0,71",63.76,0,9.0013,88.14,169.5,Confirmed
2019-04-06,3.2015,"35,57","0,38",33.88,0,9.0013,88.14,169.5,Confirmed
2019-04-05,3.1676,"35,19","-0,12",0,10.59,9.0013,88.14,169.5,Confirmed
2019-04-04,3.1782,"35,31","-0,18",0,16.44,9.0013,88.14,169.5,Confirmed
2019-04-03,3.1947,"35,49","0,36",32.46,0,9.0013,88.14,169.5,Confirmed
2019-04-02,3.1622,"35,13","0,22",19.4,0,9.0013,88.14,169.5,Confirmed
2019-04-01,3.1428,"34,91","0,27",24.7,0,9.0013,88.14,169.5,Confirmed
2019-03-31,3.1181,"34,64","0,40",36.19,0,9.0013,88.14,169.5,Confirmed
2019-03-30,3.0819,"34,24","0,44",39.81,0,9.0013,88.14,169.5,Confirmed
2019-03-29,3.0421,"33,80","0,55",49.96,0,9.0013,88.14,169.5,Confirmed
2019-03-28,2.9921,"33,24","0,12",11.2,0,9.0013,88.14,169.5,Confirmed
2019-03-27,2.9809,"33,12","0,23",20.83,0,9.0013,88.14,169.5,Confirmed
2019-03-26,2.9601,"32,89","0,42",38.22,0,9.0013,88.14,169.5,Confirmed
2019-03-25,2.9219,"32,46","0,49",43.94,0,9.0013,88.14,169.5,Confirmed
2019-03-24,2.8779,"31,97","0,57",51.26,0,9.0013,88.14,169.5,Confirmed
2019-03-23,2.8267,"31,40","0,35",31.77,0,9.0013,88.14,169.5,Confirmed
2019-03-22,2.7949,"31,05","0,60",54.38,0,9.0013,88.14,169.5,Confirmed
2019-03-21,2.7405,"30,45","0,08",7.53,0,9.0013,88.14,169.5,Confirmed
2019-03-20,2.733,"30,36","0,11",9.63,0,9.0013,88.14,169.5,Confirmed
2019-03-19,2.7234,"30,26","0,06",5.79,0,9.0013,88.14,169.5,Confirmed
2019-03-18,2.7176,"30,19","0,13",12.01,0,9.0013,88.14,169.5,Confirmed
2019-03-17,2.7056,"30,06","0,15",13.48,0,9.0013,88.14,169.5,Confirmed
2019-03-16,2.6921,"29,91","0,28",25.59,0,9.0013,88.14,169.5,Confirmed
2019-03-15,2.6665,"29,62","0,14",12.61,0,9.0013,88.14,169.5,Confirmed
2019-03-14,2.6539,"29,48","0,09",8.13,0,9.0013,88.14,169.5,Confirmed
2019-03-13,2.6458,"29,39","0,17",14.92,0,9.0013,88.14,169.5,Confirmed
2019-03-12,2.6308,"29,23","0,31",27.89,0,9.0013,88.14,169.5,Confirmed
2019-03-11,2.603,"28,92","0,31",27.75,0,9.0013,88.14,169.5,Confirmed
2019-03-10,2.5752,"28,61","0,40",36.05,0,9.0013,88.14,169.5,Confirmed
2019-03-09,2.5392,"28,21","0,42",38.21,0,9.0013,88.14,169.5,Confirmed
2019-03-08,2.501,"27,78","0,40",36.39,0,9.0013,88.14,169.5,Confirmed
2019-03-07,2.4646,"27,38","0,41",36.58,0,9.0013,88.14,169.5,Confirmed
2019-03-06,2.428,"26,97","0,14",13.01,0,9.0013,88.14,169.5,Confirmed
2019-03-05,2.415,"26,83","0,19",17.38,0,9.0013,88.14,169.5,Confirmed
2019-03-04,2.3976,"26,64","-0,13",0,11.91,9.0013,88.14,169.5,Confirmed
2019-03-03,2.4095,"26,77","0,25",22.71,0,9.0013,88.14,169.5,Confirmed
2019-03-02,2.3868,"26,52","0,13",11.27,0,9.0013,88.14,169.5,Confirmed
2019-03-01,2.3755,"26,39","0,21",19.19,0,9.0013,88.14,169.5,Confirmed
2019-02-28,2.3563,"26,18","0,05",4.22,0,9.0013,88.14,169.5,Confirmed
2019-02-27,2.3521,"26,13","0,02",1.59,0,9.0013,88.14,169.5,Confirmed
2019-02-26,2.3505,"26,11","-0,00",0,0.05,9.0013,88.14,169.5,Confirmed
2019-02-25,2.3506,"26,11","-0,10",0,9.3,9.0013,88.14,169.5,Confirmed
2019-02-24,2.3599,"26,22","0,18",16,0,9.0013,88.14,169.5,Confirmed
2019-02-23,2.3439,"26,04","-0,07",0,6.52,9.0013,88.14,169.5,Confirmed
2019-02-22,2.3504,"26,11","-0,14",0,12.56,9.0013,88.14,169.5,Confirmed
2019-02-21,2.3629,"26,25","-0,54",0,48.31,9.0013,88.14,169.5,Confirmed
2019-02-20,2.4112,"26,79","-0,15",0,13.09,9.0013,88.14,169.5,Confirmed
2019-02-19,2.4243,"26,93","-0,23",0,20.91,9.0013,88.14,169.5,Confirmed
2019-02-18,2.4453,"27,17","-0,18",0,16.08,9.0013,88.14,169.5,Confirmed
2019-02-17,2.4613,"27,34","0,27",24.14,0,9.0013,88.14,169.5,Confirmed
2019-02-16,2.4372,"27,08","0,06",5.12,0,9.0013,88.14,169.5,Confirmed
2019-02-15,2.4321,"27,02","-0,18",0,16.42,9.0013,88.14,169.5,Confirmed
2019-02-14,2.4485,"27,20","-0,90",0,81.27,9.0013,88.14,169.5,Confirmed
2019-02-13,2.5298,"28,10","-0,83",0,75.12,9.0013,88.14,169.5,Confirmed
2019-02-12,2.6049,"28,94","-0,99",0,88.68,9.0013,88.14,169.5,Confirmed
2019-02-11,2.6936,"29,92","-1,07",0,96.67,9.0013,88.14,169.5,Confirmed
2019-02-10,2.7902,"31,00","-0,10",0,8.58,9.0013,88.14,169.5,Confirmed
2019-02-09,2.7988,"31,09","-0,01",0,0.95,9.0013,88.14,169.5,Confirmed
2019-02-08,2.7998,"31,10","-0,20",0,18.16,9.0013,88.14,169.5,Confirmed
2019-02-07,2.8179,"31,31","-0,07",0,6.09,9.0013,88.14,169.5,Confirmed
2019-02-06,2.824,"31,37","-0,77",0,68.98,9.0013,88.14,169.5,Confirmed
2019-02-05,2.893,"32,14","-1,02",0,91.7,9.0013,88.14,169.5,Confirmed
2019-02-04,2.9847,"33,16","-1,05",0,94.19,9.0013,88.14,169.5,Confirmed
2019-02-03,3.0789,"34,21","-0,30",0,27.41,9.0013,88.14,169.5,Confirmed
2019-02-02,3.1063,"34,51","-0,33",0,30.14,9.0013,88.14,169.5,Confirmed
2019-02-01,3.1365,"34,84","-0,94",0,84.79,9.0013,88.14,169.5,Confirmed
2019-01-31,3.2212,"35,79","-1,02",0,91.58,9.0013,88.14,169.5,Confirmed
2019-01-30,3.3128,"36,80","-1,07",0,96.51,9.0013,88.14,169.5,Confirmed
2019-01-29,3.4093,"37,88","-1,01",0,91.04,9.0013,88.14,169.5,Confirmed
2019-01-28,3.5004,"38,89","-0,77",0,69.58,9.0013,88.14,169.5,Confirmed
2019-01-27,3.5699,"39,66","0,19",16.75,0,9.0013,88.14,169.5,Confirmed
2019-01-26,3.5532,"39,47","0,19",16.71,0,9.0013,88.14,169.5,Confirmed
2019-01-25,3.5365,"39,29","-0,69",0,62.48,9.0013,88.14,169.5,Confirmed
2019-01-24,3.599,"39,98","-0,93",0,84.01,9.0013,88.14,169.5,Confirmed
2019-01-23,3.683,"40,92","-1,11",0,99.54,9.0013,88.14,169.5,Confirmed
2019-01-22,3.7825,"42,02","-0,99",0,89.01,9.0013,88.14,169.5,Confirmed
2019-01-21,3.8715,"43,01","-1,08",0,97.08,9.0013,88.14,169.5,Confirmed
2019-01-20,3.9686,"44,09","-0,91",0,81.65,9.0013,88.14,169.5,Confirmed
2019-01-19,4.0503,"45,00","-0,85",0,76.62,9.0013,88.14,169.5,Confirmed
2019-01-18,4.1269,"45,85","-0,98",0,88.3,9.0013,88.14,169.5,Confirmed
2019-01-17,4.2152,"46,83","-0,53",0,47.38,9.0013,88.14,169.5,Confirmed
2019-01-16,4.2626,"47,35","-0,10",0,8.91,9.0013,88.14,169.5,Confirmed
2019-01-15,4.2715,"47,45","-0,17",0,15.34,9.0013,88.14,169.5,Confirmed
2019-01-14,4.2868,"47,62","-0,19",0,17.18,9.0013,88.14,169.5,Confirmed
2019-01-13,4.304,"47,82","0,47",42.49,0,9.0013,88.14,169.5,Confirmed
2019-01-12,4.2615,"47,34","0,10",8.67,0,9.0013,88.14,169.5,Confirmed
2019-01-11,4.2528,"47,25","-0,14",0,12.44,9.0013,88.14,169.5,Confirmed
2019-01-10,4.2653,"47,38","-0,63",0,56.31,9.0013,88.14,169.5,Confirmed
2019-01-09,4.3216,"48,01","-0,12",0,11.16,9.0013,88.14,169.5,Confirmed
2019-01-08,4.3327,"48,13","-0,02",0,1.45,9.0013,88.14,169.5,Confirmed
2019-01-07,4.3342,"48,15","0,03",2.47,0,9.0013,88.14,169.5,Confirmed
2019-01-06,4.3317,"48,12","-0,12",0,11.09,9.0013,88.14,169.5,Confirmed
2019-01-05,4.3428,"48,25","-0,19",0,17.52,9.0013,88.14,169.5,Confirmed
2019-01-04,4.3603,"48,44","-0,84",0,75.66,9.0013,88.14,169.5,Confirmed
2019-01-03,4.436,"49,28","-0,77",0,69.09,9.0013,88.14,169.5,Confirmed
2019-01-02,4.5051,"50,05","-0,57",0,51,9.0013,88.14,169.5,Confirmed
2019-01-01,4.5561,"50,62","0,17",15.46,0,9.0013,88.14,169.5,Confirmed
2018-12-31,4.5406,"50,44","0,49",43.76,0,9.0013,88.14,169.5,Confirmed
2018-12-30,4.4969,"49,96","0,27",24.09,0,9.0013,88.14,169.5,Confirmed
2018-12-29,4.4728,"49,69","-0,01",0,0.81,9.0013,88.14,169.5,Confirmed
2018-12-28,4.4736,"49,70","-0,18",0,15.76,9.0013,88.14,169.5,Confirmed
2018-12-27,4.4893,"49,87","0,02",1.92,0,9.0013,88.14,169.5,Confirmed
2018-12-26,4.4874,"49,85","0,02",1.8,0,9.0013,88.14,169.5,Confirmed
2018-12-25,4.4856,"49,83","0,17",15.69,0,9.0013,88.14,169.5,Confirmed
2018-12-24,4.4699,"49,66","-0,01",0,0.98,9.0013,88.14,169.5,Confirmed
2018-12-23,4.4709,"49,67","0,04",3.47,0,9.0013,88.14,169.5,Confirmed
2018-12-22,4.4674,"49,63","0,01",1.29,0,9.0013,88.14,169.5,Confirmed
2018-12-21,4.4662,"49,62","0,09",7.85,0,9.0013,88.14,169.5,Confirmed
2018-12-20,4.4583,"49,53","-0,01",0,1.2,9.0013,88.14,169.5,Confirmed
2018-12-19,4.4595,"49,54","0,05",4.44,0,9.0013,88.14,169.5,Confirmed
2018-12-18,4.4551,"49,49","-0,04",0,3.56,9.0013,88.14,169.5,Confirmed
2018-12-17,4.4586,"49,53","-0,20",0,17.68,9.0013,88.14,169.5,Confirmed
2018-12-16,4.4763,"49,73","-0,29",0,26.27,9.0013,88.14,169.5,Confirmed
2018-12-15,4.5026,"50,02","-0,59",0,53.01,9.0013,88.14,169.5,Confirmed
2018-12-14,4.5556,"50,61","-0,53",0,47.57,9.0013,88.14,169.5,Confirmed
2018-12-13,4.6032,"51,14","-0,65",0,58.42,9.0013,88.14,169.5,Confirmed
2018-12-12,4.6616,"51,79","-0,54",0,48.94,9.0013,88.14,169.5,Confirmed
2018-12-11,4.7105,"52,33","-0,12",0,11.14,9.0013,88.14,169.5,Confirmed
2018-12-10,4.7217,"52,46","-0,47",0,42.6,9.0013,88.14,169.5,Confirmed
2018-12-09,4.7643,"52,93","0,10",8.63,0,9.0013,88.14,169.5,Confirmed
2018-12-08,4.7556,"52,83","0,11",9.64,0,9.0013,88.14,169.5,Confirmed
2018-12-07,4.746,"52,73","0,20",17.88,0,9.0013,88.14,169.5,Confirmed
2018-12-06,4.7281,"52,53","0,23",20.77,0,9.0013,88.14,169.5,Confirmed
2018-12-05,4.7073,"52,30","0,03",3.07,0,9.0013,88.14,169.5,Confirmed
2018-12-04,4.7043,"52,26","0,09",7.95,0,9.0013,88.14,169.5,Confirmed
2018-12-03,4.6963,"52,17","0,24",22.02,0,9.0013,88.14,169.5,Confirmed
2018-12-02,4.6743,"51,93","0,38",34.21,0,9.0013,88.14,169.5,Confirmed
2018-12-01,4.6401,"51,55","0,07",6.58,0,9.0013,88.14,169.5,Confirmed
2018-11-30,4.6335,"51,48","0,14",12.37,0,9.0013,88.14,169.5,Confirmed
2018-11-29,4.6211,"51,34","0,07",6.57,0,9.0013,88.14,169.5,Confirmed
2018-11-28,4.6146,"51,27","0,03",2.72,0,9.0013,88.14,169.5,Confirmed
2018-11-27,4.6118,"51,24","-0,05",0,4.58,9.0013,88.14,169.5,Confirmed
2018-11-26,4.6164,"51,29","-0,29",0,26.19,9.0013,88.14,169.5,Confirmed
2018-11-25,4.6426,"51,58","-0,05",0,4.7,9.0013,88.14,169.5,Confirmed
2018-11-24,4.6473,"51,63","-0,06",0,5.65,9.0013,88.14,169.5,Confirmed
2018-11-23,4.653,"51,69","-0,84",0,75.84,9.0013,88.14,169.5,Confirmed
2018-11-22,4.7288,"52,53","-0,59",0,53.43,9.0013,88.14,169.5,Confirmed
2018-11-21,4.7822,"53,13","-0,62",0,56.1,9.0013,88.14,169.5,Confirmed
2018-11-20,4.8383,"53,75","-0,27",0,24.4,9.0013,88.14,169.5,Confirmed
2018-11-19,4.8627,"54,02","-0,26",0,23.65,9.0013,88.14,169.5,Confirmed
2018-11-18,4.8864,"54,29","-0,00",0,0,9.0013,88.14,169.5,Confirmed
2018-11-17,4.8864,"54,29","0,08",6.87,0,9.0013,88.14,169.5,Confirmed
2018-11-16,4.8795,"54,21","0,01",1.14,0,9.0013,88.14,169.5,Confirmed
2018-11-15,4.8784,"54,20","0,03",2.57,0,9.0013,88.14,169.5,Confirmed
2018-11-14,4.8758,"54,17","0,08",6.99,0,9.0013,88.14,169.5,Confirmed
2018-11-13,4.8688,"54,09","-0,02",0,2.14,9.0013,88.14,169.5,Confirmed
2018-11-12,4.871,"54,11","-0,21",0,18.53,9.0013,88.14,169.5,Confirmed
2018-11-11,4.8895,"54,32","0,07",6.18,0,9.0013,88.14,169.5,Confirmed
2018-11-10,4.8833,"54,25","0,09",8.01,0,9.0013,88.14,169.5,Confirmed
2018-11-09,4.8753,"54,16","0,06",5.52,0,9.0013,88.14,169.5,Confirmed
2018-11-08,4.8698,"54,10","0,03",2.62,0,9.0013,88.14,169.5,Confirmed
2018-11-07,4.8671,"54,07","0,01",0.45,0,9.0013,88.14,169.5,Confirmed
2018-11-06,4.8667,"54,07","0,07",6.07,0,9.0013,88.14,169.5,Confirmed
2018-11-05,4.8606,"54,00","0,01",0.8,0,9.0013,88.14,169.5,Confirmed
2018-11-04,4.8598,"53,99","-0,08",0,7.41,9.0013,88.14,169.5,Confirmed
2018-11-03,4.8672,"54,07","-0,06",0,5.85,9.0013,88.14,169.5,Confirmed
2018-11-02,4.8731,"54,14","0,03",2.75,0,9.0013,88.14,169.5,Confirmed
2018-11-01,4.8703,"54,11","0,06",5.33,0,9.0013,88.14,169.5,Confirmed
2018-10-31,4.865,"54,05","0,04",3.46,0,9.0013,88.14,169.5,Confirmed
2018-10-30,4.8615,"54,01","-0,00",0,0.1,9.0013,88.14,169.5,Confirmed
2018-10-29,4.8616,"54,01","-0,31",0,27.95,9.0013,88.14,169.5,Confirmed
2018-10-28,4.8896,"54,32","-0,09",0,8.22,9.0013,88.14,169.5,Confirmed
2018-10-27,4.8978,"54,41","-0,03",0,2.51,9.0013,88.14,169.5,Confirmed
2018-10-26,4.9003,"54,44","-0,01",0,1.19,9.0013,88.14,169.5,Confirmed
2018-10-25,4.9015,"54,45","-0,07",0,6.59,9.0013,88.14,169.5,Confirmed
2018-10-24,4.9081,"54,53","0,62",56.24,0,9.0013,88.14,169.5,Confirmed
2018-10-23,4.8519,"53,90","-0,04",0,4.01,9.0013,88.14,169.5,Confirmed
2018-10-22,4.8559,"53,95","-0,04",0,3.31,9.0013,88.14,169.5,Confirmed
2018-10-21,4.8592,"53,98","0,03",2.48,0,9.0013,88.14,169.5,Confirmed
2018-10-20,4.8567,"53,96","0,04",3.52,0,9.0013,88.14,169.5,Confirmed
2018-10-19,4.8532,"53,92","-0,03",0,2.94,9.0013,88.14,169.5,Confirmed
2018-10-18,4.8561,"53,95","0,03",3.14,0,9.0013,88.14,169.5,Confirmed
2018-10-17,4.853,"53,91","-0,02",0,1.62,9.0013,88.14,169.5,Confirmed
2018-10-16,4.8546,"53,93","-0,03",0,2.39,9.0013,88.14,169.5,Confirmed
2018-10-15,4.857,"53,96","0,40",36.06,0,9.0013,88.14,169.5,Confirmed
2018-10-14,4.8209,"53,56","0,78",70.37,0,9.0013,88.14,169.5,Confirmed
2018-10-13,4.7506,"52,78","0,80",71.76,0,9.0013,88.14,169.5,Confirmed
2018-10-12,4.6788,"51,98","0,13",11.33,0,9.0013,88.14,169.5,Confirmed
2018-10-11,4.6675,"51,85","0,27",24.57,0,9.0013,88.14,169.5,Confirmed
2018-10-10,4.6429,"51,58","0,08",7.55,0,9.0013,88.14,169.5,Confirmed
2018-10-09,4.6354,"51,50","0,06",5.53,0,9.0013,88.14,169.5,Confirmed
2018-10-08,4.6298,"51,44","0,02",1.39,0,9.0013,88.14,169.5,Confirmed
2018-10-07,4.6284,"51,42","0,16",14.24,0,9.0013,88.14,169.5,Confirmed
2018-10-06,4.6142,"51,26","0,16",14.67,0,9.0013,88.14,169.5,Confirmed
2018-10-05,4.5995,"51,10","0,25",22.42,0,9.0013,88.14,169.5,Confirmed
2018-10-04,4.5771,"50,85","0,07",6.48,0,9.0013,88.14,169.5,Confirmed
2018-10-03,4.5706,"50,78","0,10",8.58,0,9.0013,88.14,169.5,Confirmed
2018-10-02,4.5621,"50,68","0,11",9.96,0,9.0013,88.14,169.5,Confirmed
2018-10-01,4.5521,"50,57","0,09",8.46,0,9.0013,88.14,169.5,Confirmed
2018-09-30,4.5436,"50,48","0,12",10.63,0,9.0013,88.14,169.5,Confirmed
2018-09-29,4.533,"50,36","0,13",11.58,0,9.0013,88.14,169.5,Confirmed
2018-09-28,4.5214,"50,23","0,13",11.29,0,9.0013,88.14,169.5,Confirmed
2018-09-27,4.5101,"50,11","0,04",3.57,0,9.0013,88.14,169.5,Confirmed
2018-09-26,4.5066,"50,07","0,05",4.06,0,9.0013,88.14,169.5,Confirmed
2018-09-25,4.5025,"50,02","0,01",1.16,0,9.0013,88.14,169.5,Confirmed
2018-09-24,4.5013,"50,01","-0,02",0,1.85,9.0013,88.14,169.5,Confirmed
2018-09-23,4.5032,"50,03","0,01",0.53,0,9.0013,88.14,169.5,Confirmed
2018-09-22,4.5027,"50,02","-0,04",0,3.76,9.0013,88.14,169.5,Confirmed
2018-09-21,4.5064,"50,06","0,10",9.04,0,9.0013,88.14,169.5,Confirmed
2018-09-20,4.4974,"49,96","0,13",11.29,0,9.0013,88.14,169.5,Confirmed
2018-09-19,4.4861,"49,84","0,12",10.57,0,9.0013,88.14,169.5,Confirmed
2018-09-18,4.4755,"49,72","0,27",24.09,0,9.0013,88.14,169.5,Confirmed
2018-09-17,4.4514,"49,45","0,29",26.34,0,9.0013,88.14,169.5,Confirmed
2018-09-16,4.4251,"49,16","0,31",28.13,0,9.0013,88.14,169.5,Confirmed
2018-09-15,4.397,"48,85","0,23",20.98,0,9.0013,88.14,169.5,Confirmed
2018-09-14,4.376,"48,62","0,16",13.97,0,9.0013,88.14,169.5,Confirmed
2018-09-13,4.362,"48,46","0,08",6.82,0,9.0013,88.14,169.5,Confirmed
2018-09-12,4.3552,"48,38","0,12",10.98,0,9.0013,88.14,169.5,Confirmed
2018-09-11,4.3442,"48,26","0,13",11.47,0,9.0013,88.14,169.5,Confirmed
2018-09-10,4.3327,"48,13","0,24",21.21,0,9.0013,88.14,169.5,Confirmed
2018-09-09,4.2465,"47,18","-0,01",22.55,23.4,9.0013,88.14,169.5,E-Value
2018-09-08,4.2465,"47,18","-0,01",22.55,23.4,9.0013,88.14,169.5,E-Value
2018-09-07,4.2465,"47,18","-0,01",22.55,23.4,9.0013,88.14,169.5,E-Value
2018-09-06,4.2594,"47,32","0,13",11.98,0,9.0013,88.14,169.5,E-Value
2018-09-05,4.2594,"47,32","0,13",11.98,0,9.0013,88.14,169.5,E-Value
2018-09-04,4.2629,"47,36","0,17",15.54,0,9.0013,88.14,169.5,Confirmed
2018-09-03,4.2474,"47,19","0,13",11.98,0,9.0013,88.14,169.5,Confirmed
2018-09-02,4.2354,"47,05","0,34",30.45,0,9.0013,88.14,169.5,Confirmed
2018-09-01,4.205,"46,72","0,38",34.12,0,9.0013,88.14,169.5,Confirmed
2018-08-31,4.1708,"46,34","0,18",16.22,0,9.0013,88.14,169.5,Confirmed
2018-08-30,4.1546,"46,16","0,12",10.74,0,9.0013,88.14,169.5,Confirmed
2018-08-29,4.1439,"46,04","0,20",18.2,0,9.0013,88.14,169.5,Confirmed
2018-08-28,4.1257,"45,83","0,20",18.3,0,9.0013,88.14,169.5,Confirmed
2018-08-27,4.1074,"45,63","0,09",7.85,0,9.0013,88.14,169.5,Confirmed
2018-08-26,4.0995,"45,54","0,35",31.7,0,9.0013,88.14,169.5,Confirmed
2018-08-25,4.0678,"45,19","0,29",25.66,0,9.0013,88.14,169.5,Confirmed
2018-08-24,4.0422,"44,91","0,24",21.86,0,9.0013,88.14,169.5,Confirmed
2018-08-23,4.0203,"44,66","0,25",22.13,0,9.0013,88.14,169.5,Confirmed
2018-08-22,3.9982,"44,42","0,20",18.18,0,9.0013,88.14,169.5,Confirmed
2018-08-21,3.98,"44,22","0,33",29.7,0,9.0013,88.14,169.5,Confirmed
2018-08-20,3.9503,"43,89","0,09",7.91,0,9.0013,88.14,169.5,Confirmed
2018-08-19,3.9424,"43,80","0,53",48.15,0,9.0013,88.14,169.5,Confirmed
2018-08-18,3.8942,"43,26","0,37",33.36,0,9.0013,88.14,169.5,Confirmed
2018-08-17,3.8609,"42,89","0,37",33.14,0,9.0013,88.14,169.5,Confirmed
2018-08-16,3.8277,"42,52","0,21",19.18,0,9.0013,88.14,169.5,Confirmed
2018-08-15,3.8085,"42,31","0,35",31.81,0,9.0013,88.14,169.5,Confirmed
2018-08-14,3.7767,"41,96","0,24",21.29,0,9.0013,88.14,169.5,Confirmed
2018-08-13,3.7554,"41,72","0,26",23.49,0,9.0013,88.14,169.5,Confirmed
2018-08-12,3.732,"41,46","0,26",23.33,0,9.0013,88.14,169.5,Confirmed
2018-08-11,3.7086,"41,20","0,25",22.87,0,9.0013,88.14,169.5,Confirmed
2018-08-10,3.6858,"40,95","0,50",44.68,0,9.0013,88.14,169.5,Confirmed
2018-08-09,3.6411,"40,45","0,44",39.2,0,9.0013,88.14,169.5,Confirmed
2018-08-08,3.6019,"40,02","0,47",42.09,0,9.0013,88.14,169.5,Confirmed
2018-08-07,3.5598,"39,55","0,36",32.81,0,9.0013,88.14,169.5,Confirmed
2018-08-06,3.527,"39,18","0,23",20.35,0,9.0013,88.14,169.5,Confirmed
2018-08-05,3.5066,"38,96","0,22",19.59,0,9.0013,88.14,169.5,Confirmed
2018-08-04,3.487,"38,74","0,18",15.78,0,9.0013,88.14,169.5,Confirmed
2018-08-03,3.4713,"38,56","0,19",16.9,0,9.0013,88.14,169.5,Confirmed
2018-08-02,3.4544,"38,38","0,24",21.61,0,9.0013,88.14,169.5,Confirmed
2018-08-01,3.4327,"38,14","0,28",25.6,0,9.0013,88.14,169.5,Confirmed
2018-07-31,3.4071,"37,85","0,54",48.35,0,9.0013,88.14,169.5,Confirmed
2018-07-30,3.3588,"37,31","0,53",47.58,0,9.0013,88.14,169.5,Confirmed
2018-07-29,3.3112,"36,79","0,43",38.41,0,9.0013,88.14,169.5,Confirmed
2018-07-28,3.2728,"36,36","0,45",40.39,0,9.0013,88.14,169.5,Confirmed
2018-07-27,3.2324,"35,91","0,51",46.04,0,9.0013,88.14,169.5,Confirmed
2018-07-26,3.1864,"35,40","0,48",43.31,0,9.0013,88.14,169.5,Confirmed
2018-07-25,3.1431,"34,92","0,59",53.14,0,9.0013,88.14,169.5,Confirmed
2018-07-24,3.0899,"34,33","0,52",46.65,0,9.0013,88.14,169.5,Confirmed
2018-07-23,3.0433,"33,81","0,23",20.59,0,9.0013,88.14,169.5,Confirmed
2018-07-22,3.0227,"33,58","0,25",22.7,0,9.0013,88.14,169.5,Confirmed
2018-07-21,3,"33,33","0,26",23.31,0,9.0013,88.14,169.5,Confirmed
2018-07-20,2.9767,"33,07","0,49",44.54,0,9.0013,88.14,169.5,Confirmed
2018-07-19,2.9321,"32,57","0,45",40.18,0,9.0013,88.14,169.5,Confirmed
2018-07-18,2.8919,"32,13","0,67",60.54,0,9.0013,88.14,169.5,Confirmed
2018-07-17,2.8314,"31,46","0,47",42.6,0,9.0013,88.14,169.5,Confirmed
2018-07-16,2.7888,"30,98","0,43",38.72,0,9.0013,88.14,169.5,Confirmed
2018-07-15,2.7501,"30,55","0,52",46.89,0,9.0013,88.14,169.5,Confirmed
2018-07-14,2.7032,"30,03","0,53",47.93,0,9.0013,88.14,169.5,Confirmed
2018-07-13,2.6553,"29,50","0,53",47.66,0,9.0013,88.14,169.5,Confirmed
2018-07-12,2.6076,"28,97","0,44",39.4,0,9.0013,88.14,169.5,Confirmed
2018-07-11,2.5682,"28,53","0,50",45.08,0,9.0013,88.14,169.5,Confirmed
2018-07-10,2.5231,"28,03","0,56",50.86,0,9.0013,88.14,169.5,Confirmed
2018-07-09,2.4723,"27,47","0,44",39.48,0,9.0013,88.14,169.5,Confirmed
2018-07-08,2.4328,"27,03","0,51",45.46,0,9.0013,88.14,169.5,Confirmed
